LVL_3_CD,LVL_1_KR,LVL_1_EN,LVL_2_KR,LVL_2_EN,LVL_3_KR
45113115,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",우아1동
45113111,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",우아2동
45113112,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",우아2동
45113113,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",우아2동
45113114,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",우아2동
45113116,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",호성동
45113117,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",호성동
45113118,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",호성동
45113121,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",송천1동
45113122,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",송천1동
45113119,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",송천2동
45113120,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",송천2동
45113123,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113124,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113125,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113126,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113127,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113134,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113135,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113136,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113137,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",조촌동
45113128,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",동산동
45113129,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",동산동
45113130,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",동산동
45113131,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",동산동
45113132,전라북도,North Jeolla,전주시 덕진구,"Deokjin District, Jeonju",동산동
45130250,전라북도,North Jeolla,군산시,Gunsan,옥구읍
45130310,전라북도,North Jeolla,군산시,Gunsan,옥산면
45130320,전라북도,North Jeolla,군산시,Gunsan,회현면
45130330,전라북도,North Jeolla,군산시,Gunsan,임피면
45130340,전라북도,North Jeolla,군산시,Gunsan,서수면
45130350,전라북도,North Jeolla,군산시,Gunsan,대야면
45130360,전라북도,North Jeolla,군산시,Gunsan,개정면
45130370,전라북도,North Jeolla,군산시,Gunsan,성산면
45130380,전라북도,North Jeolla,군산시,Gunsan,나포면
45130390,전라북도,North Jeolla,군산시,Gunsan,옥도면
45130400,전라북도,North Jeolla,군산시,Gunsan,옥서면
45130101,전라북도,North Jeolla,군산시,Gunsan,해신동
45130102,전라북도,North Jeolla,군산시,Gunsan,해신동
45130103,전라북도,North Jeolla,군산시,Gunsan,해신동
45130104,전라북도,North Jeolla,군산시,Gunsan,월명동
45130105,전라북도,North Jeolla,군산시,Gunsan,월명동
45130112,전라북도,North Jeolla,군산시,Gunsan,월명동
45130113,전라북도,North Jeolla,군산시,Gunsan,월명동
45130114,전라북도,North Jeolla,군산시,Gunsan,월명동
45130115,전라북도,North Jeolla,군산시,Gunsan,월명동
